0.001402 0.001466 0.001286 0.001007 0.001014 0.001215 0.001659 0.002008
0.001081 0.001182 0.000970 0.000964 0.000799 0.001258 0.001872 0.001971
0.000662 0.000807 0.000862 0.001005 0.000761 0.001451 0.002181 0.002652
0.000423 0.000650 0.000721 0.000852 0.001301 0.001468 0.003002 0.006409
0.000247 0.000386 0.001211 0.001231 0.000623 0.001726 0.002653 0.002820
0.000084 0.000183 0.000452 0.000290 0.000226 0.000660 0.001016 0.001097
