0.002895 0.004297 0.060478 0.522452 0.584806 1.557682 1.119717 2.428027 
0.003425 0.005413 0.011909 0.034804 0.154514 0.102937 0.071536 0.099457 
0.002736 0.003695 0.007513 0.024166 0.130626 0.060206 0.060692 0.096490 
0.002565 0.002760 0.004593 0.016625 0.112565 0.056559 0.061951 0.102804 
0.000891 0.001314 0.002534 0.009584 0.066036 0.038169 0.028394 0.042570 
0.271648 0.161742 0.203372 0.291450 0.444457 0.226539 0.241478 0.046796 
