0.016244 0.015943 0.016094 0.028961 -0.043476 -0.045245 -0.036026 -0.196522
0.009849 0.009298 0.009826 0.041393 0.023241 0.004519 0.027694 0.083274
0.005161 0.005149 0.005620 0.029738 0.031762 0.021982 0.034233 0.086405
0.004257 0.003952 0.004266 0.021457 0.023091 0.017274 0.020841 0.038453
0.002402 0.002420 0.002099 0.007967 0.008917 0.011630 0.009758 0.035250
0.000670 0.000885 0.000730 0.002709 0.003366 0.005128 0.003560 0.008746
