-0.000303 0.002608 0.009628 0.142003 0.127616 -0.333835 0.401174 1.728279
-0.000298 0.003411 0.008449 0.020006 0.048600 0.039895 0.006444 -0.021446
0.000046 0.001756 0.004344 0.008199 0.020939 -0.000966 -0.017823 -0.052728 
-0.001484 -0.000402 0.001019 0.001700 0.012651 -0.006594 -0.033525 -0.074151
0.000831 0.000519 0.001262 -0.000686 0.001151 -0.022376 -0.020306 -0.036672 
-0.202087 -0.094190 -0.107129 -0.202648 -0.192088 -0.120563 -0.168639 0.005934
